image1,image2,ssim_score
cat_1021.png,cat_109.png,0.532766
cat_1175.png,cat_1302.png,0.532765
cat_1008.png,cat_1118.png,0.532741
cat_1082.png,cat_121.png,0.532667
cat_1042.png,cat_1086.png,0.532629
cat_1034.png,cat_1220.png,0.532595
cat_118.png,cat_1256.png,0.532557
cat_1190.png,cat_1302.png,0.532241
cat_108.png,cat_1199.png,0.532180
cat_1177.png,cat_118.png,0.532143
cat_1182.png,cat_1274.png,0.532140
cat_1127.png,cat_1272.png,0.532076
cat_1081.png,cat_1151.png,0.532062
cat_118.png,cat_1213.png,0.532058
cat_108.png,cat_1307.png,0.532009
cat_112.png,cat_1307.png,0.531981
cat_1151.png,cat_1210.png,0.531828
cat_1058.png,cat_1062.png,0.531797
cat_1221.png,cat_1279.png,0.531646
cat_1086.png,cat_1307.png,0.531639
cat_1105.png,cat_1152.png,0.531595
cat_1050.png,cat_1152.png,0.531581
cat_1104.png,cat_1235.png,0.531477
cat_1021.png,cat_1258.png,0.531418
cat_1182.png,cat_1271.png,0.531399
cat_1008.png,cat_1271.png,0.531202
cat_1244.png,cat_1304.png,0.531069
cat_103.png,cat_108.png,0.530977
cat_103.png,cat_121.png,0.530858
cat_1119.png,cat_1210.png,0.530834
cat_1175.png,cat_1220.png,0.530748
cat_118.png,cat_1210.png,0.530642
cat_1016.png,cat_1304.png,0.530627
cat_1091.png,cat_1167.png,0.530624
cat_1034.png,cat_1040.png,0.530526
cat_1105.png,cat_1249.png,0.530435
cat_1112.png,cat_1165.png,0.530364
cat_1098.png,cat_1221.png,0.530349
cat_1091.png,cat_1213.png,0.530172
cat_1151.png,cat_1182.png,0.530157
cat_1105.png,cat_1190.png,0.530113
cat_1021.png,cat_1072.png,0.529985
cat_1221.png,cat_1271.png,0.529978
cat_1175.png,cat_1271.png,0.529950
cat_1093.png,cat_1274.png,0.529943
cat_1210.png,cat_1304.png,0.529936
cat_12.png,cat_1304.png,0.529923
cat_1038.png,cat_1221.png,0.529879
cat_1104.png,cat_1246.png,0.529778
cat_103.png,cat_119.png,0.529693
cat_108.png,cat_1264.png,0.529633
cat_1271.png,cat_1274.png,0.529543
cat_1038.png,cat_1050.png,0.529288
cat_1167.png,cat_1272.png,0.529211
cat_1098.png,cat_1182.png,0.529185
cat_108.png,cat_1112.png,0.529168
cat_1008.png,cat_1311.png,0.529114
cat_108.png,cat_1190.png,0.529069
cat_1210.png,cat_1279.png,0.529039
cat_1058.png,cat_125.png,0.529015
cat_1040.png,cat_1056.png,0.528949
cat_1165.png,cat_124.png,0.528782
cat_1032.png,cat_1040.png,0.528781
cat_1021.png,cat_118.png,0.528743
cat_1011.png,cat_12.png,0.528611
cat_1016.png,cat_1038.png,0.528582
cat_103.png,cat_1050.png,0.528531
cat_1008.png,cat_121.png,0.528473
cat_1112.png,cat_1190.png,0.528390
cat_1086.png,cat_1093.png,0.528271
cat_108.png,cat_1279.png,0.528219
cat_1032.png,cat_1235.png,0.528164
cat_1039.png,cat_1271.png,0.528038
cat_1050.png,cat_1220.png,0.527923
cat_1170.png,cat_1268.png,0.527774
cat_108.png,cat_1133.png,0.527747
cat_1128.png,cat_1206.png,0.527635
cat_1036.png,cat_1058.png,0.527583
cat_1016.png,cat_103.png,0.527578
cat_1098.png,cat_1165.png,0.527542
cat_1086.png,cat_1104.png,0.527537
cat_1007.png,cat_108.png,0.527394
cat_108.png,cat_1304.png,0.527386
cat_1005.png,cat_1011.png,0.527277
cat_1304.png,cat_1307.png,0.527238
cat_1199.png,cat_1282.png,0.527219
cat_100.png,cat_1039.png,0.527157
cat_1167.png,cat_1182.png,0.527119
cat_1032.png,cat_1220.png,0.527005
cat_108.png,cat_1082.png,0.526951
cat_1271.png,cat_1307.png,0.526880
cat_1167.png,cat_1214.png,0.526868
cat_1016.png,cat_119.png,0.526847
cat_1152.png,cat_1282.png,0.526813
cat_124.png,cat_1307.png,0.526782
cat_1039.png,cat_1105.png,0.526663
cat_1152.png,cat_1177.png,0.526568
cat_1112.png,cat_1272.png,0.526566
cat_1098.png,cat_1105.png,0.526483
cat_1040.png,cat_1191.png,0.526479
cat_1220.png,cat_128.png,0.526383
cat_1072.png,cat_1302.png,0.526379
cat_1104.png,cat_1191.png,0.526280
cat_1177.png,cat_1246.png,0.526101
cat_1040.png,cat_1086.png,0.526066
cat_1008.png,cat_1265.png,0.525980
cat_1127.png,cat_1307.png,0.525949
cat_1072.png,cat_1177.png,0.525685
cat_1091.png,cat_1182.png,0.525669
cat_1006.png,cat_1238.png,0.525636
cat_108.png,cat_1127.png,0.525569
cat_1081.png,cat_1279.png,0.525391
cat_1040.png,cat_118.png,0.525270
cat_1011.png,cat_1072.png,0.525176
cat_1038.png,cat_1039.png,0.525054
cat_1151.png,cat_1152.png,0.524995
cat_1012.png,cat_1302.png,0.524865
cat_119.png,cat_1213.png,0.524784
cat_1123.png,cat_1304.png,0.524750
cat_1258.png,cat_1302.png,0.524741
cat_100.png,cat_1093.png,0.524717
cat_103.png,cat_1151.png,0.524652
cat_1011.png,cat_1012.png,0.524608
cat_100.png,cat_103.png,0.524573
cat_108.png,cat_1210.png,0.524570
cat_1167.png,cat_1246.png,0.524473
cat_103.png,cat_1265.png,0.524469
cat_1118.png,cat_1265.png,0.524446
cat_1123.png,cat_1250.png,0.524219
cat_1123.png,cat_1221.png,0.524218
cat_1040.png,cat_1133.png,0.524204
cat_103.png,cat_124.png,0.524160
cat_1050.png,cat_12.png,0.523982
cat_1081.png,cat_1271.png,0.523930
cat_1151.png,cat_1179.png,0.523902
cat_1165.png,cat_1265.png,0.523844
cat_1070.png,cat_117.png,0.523832
cat_1037.png,cat_1238.png,0.523805
cat_1151.png,cat_119.png,0.523776
cat_1151.png,cat_1221.png,0.523730
cat_1040.png,cat_1170.png,0.523728
cat_1119.png,cat_1271.png,0.523727
cat_119.png,cat_1304.png,0.523556
cat_1011.png,cat_1182.png,0.523371
cat_1175.png,cat_1177.png,0.523315
cat_1040.png,cat_112.png,0.523305
cat_1082.png,cat_119.png,0.523188
cat_1006.png,cat_1070.png,0.523104
cat_1021.png,cat_1033.png,0.523076
cat_1177.png,cat_1199.png,0.523046
cat_1098.png,cat_1210.png,0.522860
cat_109.png,cat_1190.png,0.522762
cat_1112.png,cat_1175.png,0.522762
cat_109.png,cat_1151.png,0.522715
cat_1169.png,cat_1220.png,0.522562
cat_1046.png,cat_1238.png,0.522527
cat_109.png,cat_1304.png,0.522517
cat_100.png,cat_1177.png,0.522398
cat_1030.png,cat_1304.png,0.522391
cat_1007.png,cat_1105.png,0.522379
cat_1110.png,cat_1307.png,0.522317
cat_1199.png,cat_1264.png,0.522195
cat_1008.png,cat_1082.png,0.522167
cat_1127.png,cat_1149.png,0.522163
cat_1021.png,cat_1289.png,0.522145
cat_1147.png,cat_1177.png,0.522132
cat_1112.png,cat_121.png,0.522066
cat_10.png,cat_1091.png,0.521967
cat_1142.png,cat_1307.png,0.521949
cat_10.png,cat_1274.png,0.521921
cat_1005.png,cat_1112.png,0.521917
cat_1082.png,cat_1123.png,0.521907
cat_1039.png,cat_1282.png,0.521894
cat_1147.png,cat_1182.png,0.521728
cat_1051.png,cat_1093.png,0.521682
cat_1050.png,cat_1307.png,0.521648
cat_105.png,cat_1165.png,0.521593
cat_1177.png,cat_126.png,0.521565
cat_1058.png,cat_117.png,0.521556
cat_1199.png,cat_121.png,0.521393
cat_1098.png,cat_1272.png,0.521387
cat_1210.png,cat_1221.png,0.521353
cat_1021.png,cat_1191.png,0.521225
cat_1177.png,cat_1191.png,0.521125
cat_1082.png,cat_1182.png,0.521090
cat_1011.png,cat_1307.png,0.520904
cat_1082.png,cat_1181.png,0.520835
cat_105.png,cat_124.png,0.520805
cat_1220.png,cat_1235.png,0.520782
cat_1005.png,cat_1021.png,0.520656
cat_1123.png,cat_1190.png,0.520573
cat_1011.png,cat_1020.png,0.520320
cat_1034.png,cat_105.png,0.520273
cat_1151.png,cat_1264.png,0.520238
cat_1105.png,cat_1199.png,0.520209
cat_1005.png,cat_1302.png,0.520134
cat_1105.png,cat_1112.png,0.520047
cat_1081.png,cat_1221.png,0.519932
cat_12.png,cat_1271.png,0.519851
cat_108.png,cat_1175.png,0.519840
cat_1274.png,cat_1279.png,0.519757
cat_1033.png,cat_1220.png,0.519663
cat_103.png,cat_1274.png,0.519650
cat_1093.png,cat_118.png,0.519649
cat_1039.png,cat_1246.png,0.519645
cat_1038.png,cat_1095.png,0.519614
cat_1034.png,cat_1112.png,0.519568
cat_108.png,cat_1098.png,0.519561
cat_103.png,cat_1272.png,0.519554
cat_1021.png,cat_1091.png,0.519418
cat_1033.png,cat_1302.png,0.519397
cat_1011.png,cat_1180.png,0.519362
cat_1008.png,cat_1307.png,0.519305
cat_1006.png,cat_125.png,0.519286
cat_1246.png,cat_1271.png,0.519274
cat_1104.png,cat_1249.png,0.519235
cat_103.png,cat_1095.png,0.519204
cat_1199.png,cat_1272.png,0.519183
cat_100.png,cat_118.png,0.519155
cat_1038.png,cat_1093.png,0.519097
cat_1039.png,cat_1221.png,0.519092
cat_108.png,cat_1274.png,0.519023
cat_1005.png,cat_1104.png,0.518920
cat_1177.png,cat_1282.png,0.518916
cat_1037.png,cat_1058.png,0.518777
cat_1039.png,cat_1081.png,0.518664
cat_1081.png,cat_1152.png,0.518587
cat_1039.png,cat_1151.png,0.518500
cat_1005.png,cat_1012.png,0.518441
cat_1038.png,cat_1282.png,0.518379
cat_1213.png,cat_1246.png,0.518262
cat_117.png,cat_1265.png,0.518150
cat_121.png,cat_1264.png,0.518092
cat_1016.png,cat_1177.png,0.518077
cat_10.png,cat_1065.png,0.518035
cat_1038.png,cat_1177.png,0.517990
cat_1016.png,cat_1050.png,0.517945
cat_103.png,cat_1056.png,0.517943
cat_1112.png,cat_1210.png,0.517878
cat_1133.png,cat_1177.png,0.517755
cat_1038.png,cat_1304.png,0.517750
cat_1091.png,cat_1127.png,0.517739
cat_1191.png,cat_1220.png,0.517724
cat_1039.png,cat_1098.png,0.517571
cat_10.png,cat_108.png,0.517555
cat_1011.png,cat_1249.png,0.517538
cat_1105.png,cat_1282.png,0.517482
cat_108.png,cat_1179.png,0.517472
cat_1082.png,cat_1311.png,0.517411
cat_1091.png,cat_1307.png,0.517385
cat_1110.png,cat_1177.png,0.517357
cat_1161.png,cat_1203.png,0.517354
cat_1105.png,cat_1304.png,0.517231
cat_1040.png,cat_1072.png,0.517203
cat_1127.png,cat_1190.png,0.517180
cat_1024.png,cat_1266.png,0.517155
cat_1175.png,cat_1307.png,0.517146
cat_1105.png,cat_1175.png,0.517139
cat_1065.png,cat_1093.png,0.517065
cat_119.png,cat_1210.png,0.517045
cat_108.png,cat_1235.png,0.517043
cat_1105.png,cat_118.png,0.516952
cat_10.png,cat_119.png,0.516926
cat_10.png,cat_105.png,0.516810
cat_10.png,cat_1175.png,0.516762
cat_1105.png,cat_1133.png,0.516610
cat_100.png,cat_1112.png,0.516582
cat_103.png,cat_1289.png,0.516572
cat_1008.png,cat_1098.png,0.516559
cat_1081.png,cat_1190.png,0.516550
cat_1015.png,cat_117.png,0.516522
cat_1086.png,cat_1213.png,0.516513
cat_1110.png,cat_1220.png,0.516502
cat_1040.png,cat_1244.png,0.516351
cat_1098.png,cat_1307.png,0.516332
cat_1011.png,cat_108.png,0.516303
cat_1082.png,cat_1133.png,0.516274
cat_1190.png,cat_1307.png,0.516240
cat_1065.png,cat_1271.png,0.516233
cat_1220.png,cat_1308.png,0.516084
cat_124.png,cat_1272.png,0.515976
cat_1177.png,cat_1272.png,0.515975
cat_103.png,cat_1165.png,0.515941
cat_1032.png,cat_1190.png,0.515911
cat_10.png,cat_1213.png,0.515868
cat_1021.png,cat_1179.png,0.515786
cat_1082.png,cat_1272.png,0.515720
cat_1093.png,cat_1105.png,0.515603
cat_1098.png,cat_1246.png,0.515570
cat_1191.png,cat_1271.png,0.515461
cat_109.png,cat_118.png,0.515456
cat_1272.png,cat_1279.png,0.515417
cat_1008.png,cat_1279.png,0.515368
cat_1050.png,cat_1274.png,0.515231
cat_1127.png,cat_1246.png,0.515135
cat_1119.png,cat_118.png,0.515126
cat_1056.png,cat_1093.png,0.515115
cat_100.png,cat_1213.png,0.515039
cat_1110.png,cat_1302.png,0.515024
cat_124.png,cat_125.png,0.514989
cat_1011.png,cat_1264.png,0.514958
cat_1127.png,cat_1182.png,0.514848
cat_1190.png,cat_1210.png,0.514845
cat_1177.png,cat_1303.png,0.514750
cat_1008.png,cat_1199.png,0.514583
cat_1011.png,cat_1151.png,0.514583
cat_100.png,cat_1104.png,0.514577
cat_103.png,cat_1133.png,0.514576
cat_1011.png,cat_1093.png,0.514488
cat_1007.png,cat_1302.png,0.514427
cat_1016.png,cat_12.png,0.514299
cat_1007.png,cat_1104.png,0.514264
cat_1011.png,cat_1233.png,0.514118
cat_103.png,cat_1065.png,0.514104
cat_1082.png,cat_1249.png,0.513995
cat_1005.png,cat_1279.png,0.513974
cat_1086.png,cat_1088.png,0.513922
cat_1142.png,cat_1302.png,0.513917
cat_1020.png,cat_1304.png,0.513809
cat_1020.png,cat_1123.png,0.513790
cat_1031.png,cat_1177.png,0.513758
cat_1034.png,cat_1266.png,0.513664
cat_1093.png,cat_1175.png,0.513619
cat_1091.png,cat_1304.png,0.513558
cat_124.png,cat_1271.png,0.513557
cat_1040.png,cat_1095.png,0.513481
cat_1151.png,cat_1199.png,0.513438
cat_1040.png,cat_1152.png,0.513379
cat_1279.png,cat_1282.png,0.513367
cat_1127.png,cat_12.png,0.513306
cat_1199.png,cat_1274.png,0.513303
cat_1167.png,cat_119.png,0.513298
cat_1105.png,cat_1182.png,0.513257
cat_1015.png,cat_1037.png,0.513208
cat_10.png,cat_1304.png,0.513165
cat_1127.png,cat_1151.png,0.513089
cat_1032.png,cat_1093.png,0.513044
cat_1167.png,cat_1175.png,0.513042
cat_1213.png,cat_1264.png,0.512966
cat_118.png,cat_1264.png,0.512832
cat_1093.png,cat_1190.png,0.512815
cat_1040.png,cat_1153.png,0.512807
cat_1177.png,cat_1250.png,0.512757
cat_1112.png,cat_1308.png,0.512673
cat_1082.png,cat_1151.png,0.512620
cat_1011.png,cat_1039.png,0.512606
cat_1082.png,cat_12.png,0.512329
cat_1098.png,cat_124.png,0.512308
cat_1093.png,cat_1170.png,0.512299
cat_1050.png,cat_1210.png,0.512278
cat_1082.png,cat_1274.png,0.512250
cat_1098.png,cat_1152.png,0.512250
cat_1007.png,cat_1282.png,0.512175
cat_1112.png,cat_1289.png,0.512120
cat_1062.png,cat_1222.png,0.512097
cat_12.png,cat_1213.png,0.512072
cat_1039.png,cat_1091.png,0.512046
cat_1112.png,cat_1221.png,0.511994
cat_103.png,cat_1235.png,0.511989
cat_1112.png,cat_12.png,0.511967
cat_1039.png,cat_1175.png,0.511656
cat_1030.png,cat_1177.png,0.511654
cat_1030.png,cat_1040.png,0.511651
cat_10.png,cat_1063.png,0.511600
cat_1021.png,cat_1086.png,0.511348
cat_1005.png,cat_1199.png,0.511341
cat_100.png,cat_1221.png,0.511327
cat_1133.png,cat_1213.png,0.511309
cat_1040.png,cat_1051.png,0.511290
cat_1246.png,cat_1307.png,0.511244
cat_100.png,cat_1264.png,0.511220
cat_109.png,cat_1182.png,0.511094
cat_1021.png,cat_1308.png,0.511048
cat_1050.png,cat_1095.png,0.511036
cat_112.png,cat_1177.png,0.510990
cat_1062.png,cat_1265.png,0.510980
cat_1021.png,cat_1153.png,0.510926
cat_103.png,cat_1170.png,0.510818
cat_1199.png,cat_1221.png,0.510806
cat_1062.png,cat_129.png,0.510745
cat_1034.png,cat_1177.png,0.510739
cat_1104.png,cat_1308.png,0.510724
cat_1091.png,cat_1098.png,0.510638
cat_1147.png,cat_1302.png,0.510629
cat_10.png,cat_1072.png,0.510563
cat_1274.png,cat_1282.png,0.510393
cat_1007.png,cat_1040.png,0.510319
cat_1006.png,cat_1034.png,0.510311
cat_1177.png,cat_124.png,0.510261
cat_1032.png,cat_1098.png,0.510257
cat_1221.png,cat_1274.png,0.510247
cat_1007.png,cat_1081.png,0.510210
cat_103.png,cat_1221.png,0.510201
cat_1104.png,cat_1289.png,0.510158
cat_1034.png,cat_1062.png,0.510127
cat_1086.png,cat_119.png,0.510107
cat_1015.png,cat_1070.png,0.510080
cat_103.png,cat_1147.png,0.510069
cat_1008.png,cat_124.png,0.510025
cat_1032.png,cat_1265.png,0.509891
cat_1220.png,cat_1289.png,0.509891
cat_1220.png,cat_125.png,0.509873
cat_1008.png,cat_1170.png,0.509866
cat_108.png,cat_121.png,0.509743
cat_1127.png,cat_1165.png,0.509660
cat_119.png,cat_1221.png,0.509459
cat_1112.png,cat_1151.png,0.509358
cat_1081.png,cat_1177.png,0.509322
cat_1070.png,cat_129.png,0.509285
cat_1104.png,cat_1142.png,0.509284
cat_1221.png,cat_1250.png,0.509239
cat_1006.png,cat_117.png,0.509199
cat_1039.png,cat_1127.png,0.509199
cat_1091.png,cat_1302.png,0.509099
cat_1133.png,cat_1190.png,0.509087
cat_1021.png,cat_1230.png,0.509080
cat_1011.png,cat_1152.png,0.508985
cat_1093.png,cat_1244.png,0.508983
cat_119.png,cat_1199.png,0.508973
cat_1012.png,cat_1082.png,0.508967
cat_1190.png,cat_1289.png,0.508957
cat_1005.png,cat_1033.png,0.508948
cat_103.png,cat_1086.png,0.508877
cat_1181.png,cat_1271.png,0.508704
cat_1091.png,cat_1308.png,0.508553
cat_1039.png,cat_1152.png,0.508536
cat_1093.png,cat_121.png,0.508531
cat_1062.png,cat_1079.png,0.508461
cat_10.png,cat_1118.png,0.508448
cat_1133.png,cat_1279.png,0.508391
cat_1065.png,cat_1112.png,0.508361
cat_1033.png,cat_1040.png,0.508342
cat_1038.png,cat_1105.png,0.508144
cat_1005.png,cat_1127.png,0.508121
cat_1127.png,cat_1282.png,0.508075
cat_1127.png,cat_1274.png,0.508074
cat_10.png,cat_121.png,0.508044
cat_103.png,cat_1175.png,0.508004
cat_1166.png,cat_1248.png,0.507989
cat_1039.png,cat_1210.png,0.507953
cat_1033.png,cat_1304.png,0.507883
cat_1178.png,cat_124.png,0.507871
cat_1043.png,cat_1309.png,0.507853
cat_1040.png,cat_1289.png,0.507794
cat_1011.png,cat_1133.png,0.507738
cat_1182.png,cat_1246.png,0.507736
cat_1095.png,cat_1210.png,0.507694
cat_1133.png,cat_1220.png,0.507667
cat_1105.png,cat_1179.png,0.507454
cat_1034.png,cat_117.png,0.507425
cat_1038.png,cat_121.png,0.507214
cat_1095.png,cat_1213.png,0.507179
cat_1177.png,cat_1289.png,0.507178
cat_1081.png,cat_1105.png,0.507171
cat_1030.png,cat_1112.png,0.507080
cat_1082.png,cat_1147.png,0.507061
cat_1072.png,cat_1112.png,0.507048
cat_1038.png,cat_1210.png,0.506888
cat_1093.png,cat_131.png,0.506879
cat_1050.png,cat_1264.png,0.506868
cat_1111.png,cat_1177.png,0.506842
cat_1021.png,cat_1071.png,0.506837
cat_1095.png,cat_1221.png,0.506824
cat_1093.png,cat_1235.png,0.506697
cat_1040.png,cat_1087.png,0.506654
cat_100.png,cat_1210.png,0.506619
cat_1127.png,cat_1311.png,0.506602
cat_1065.png,cat_1279.png,0.506595
cat_10.png,cat_1210.png,0.506595
cat_1056.png,cat_1220.png,0.506539
cat_1182.png,cat_1190.png,0.506514
cat_108.png,cat_1095.png,0.506412
cat_108.png,cat_1246.png,0.506360
cat_1091.png,cat_1279.png,0.506288
cat_1127.png,cat_1221.png,0.506286
cat_1184.png,cat_1220.png,0.506224
cat_10.png,cat_131.png,0.506205
cat_1246.png,cat_1264.png,0.506117
cat_1033.png,cat_1098.png,0.506115
cat_1127.png,cat_1265.png,0.506081
cat_1235.png,cat_1264.png,0.506071
cat_105.png,cat_1220.png,0.506067
cat_1040.png,cat_1063.png,0.506057
cat_1030.png,cat_1167.png,0.506034
cat_1104.png,cat_1218.png,0.505940
cat_103.png,cat_118.png,0.505901
cat_1175.png,cat_1274.png,0.505890
cat_1110.png,cat_1304.png,0.505850
cat_1082.png,cat_1304.png,0.505820
cat_1190.png,cat_1282.png,0.505730
cat_1223.png,cat_1265.png,0.505671
cat_1167.png,cat_1221.png,0.505567
cat_1127.png,cat_118.png,0.505554
cat_118.png,cat_1302.png,0.505477
cat_1105.png,cat_1309.png,0.505451
cat_1032.png,cat_1167.png,0.505366
cat_1039.png,cat_1289.png,0.505363
cat_1147.png,cat_1213.png,0.505321
cat_1091.png,cat_1175.png,0.505214
cat_1016.png,cat_1213.png,0.505151
cat_103.png,cat_1190.png,0.505151
cat_1008.png,cat_1034.png,0.505132
cat_1220.png,cat_1221.png,0.505101
cat_1033.png,cat_1279.png,0.505091
cat_1213.png,cat_1303.png,0.505027
cat_1112.png,cat_1169.png,0.504894
cat_1139.png,cat_1274.png,0.504720
cat_1098.png,cat_1123.png,0.504659
cat_1133.png,cat_121.png,0.504639
cat_1112.png,cat_1282.png,0.504522
cat_1070.png,cat_1222.png,0.504495
cat_1032.png,cat_124.png,0.504427
cat_1021.png,cat_1146.png,0.504425
cat_1039.png,cat_1056.png,0.504357
cat_1082.png,cat_1162.png,0.504314
cat_1058.png,cat_1070.png,0.504289
cat_1210.png,cat_1282.png,0.504244
cat_1050.png,cat_1093.png,0.504221
cat_101.png,cat_1040.png,0.503809
cat_1005.png,cat_103.png,0.503806
cat_1151.png,cat_1191.png,0.503757
cat_1021.png,cat_1049.png,0.503679
cat_10.png,cat_1182.png,0.503576
cat_109.png,cat_1105.png,0.503502
cat_109.png,cat_1220.png,0.503493
cat_1003.png,cat_1021.png,0.503457
cat_1050.png,cat_1133.png,0.503429
cat_1040.png,cat_1184.png,0.503424
cat_1105.png,cat_1250.png,0.503408
cat_1104.png,cat_1233.png,0.503398
cat_1090.png,cat_1177.png,0.503359
cat_1063.png,cat_1093.png,0.503343
cat_1167.png,cat_1247.png,0.503287
cat_103.png,cat_12.png,0.503248
cat_1093.png,cat_1118.png,0.503237
cat_1091.png,cat_1199.png,0.503203
cat_1095.png,cat_1098.png,0.503176
cat_1175.png,cat_1279.png,0.503172
cat_1213.png,cat_1250.png,0.503164
cat_1177.png,cat_1235.png,0.503152
cat_10.png,cat_1050.png,0.503104
cat_1081.png,cat_1264.png,0.503089
cat_1151.png,cat_1175.png,0.503072
cat_1102.png,cat_1177.png,0.503023
cat_1095.png,cat_1127.png,0.502982
cat_1011.png,cat_1190.png,0.502969
cat_1005.png,cat_1093.png,0.502941
cat_1021.png,cat_1189.png,0.502941
cat_1016.png,cat_108.png,0.502875
cat_1220.png,cat_1282.png,0.502845
cat_124.png,cat_1264.png,0.502825
cat_109.png,cat_1307.png,0.502807
cat_1244.png,cat_1307.png,0.502705
cat_1246.png,cat_1279.png,0.502653
cat_1040.png,cat_1111.png,0.502554
cat_1034.png,cat_1165.png,0.502468
cat_1081.png,cat_1082.png,0.502425
cat_100.png,cat_1307.png,0.502379
cat_1071.png,cat_1302.png,0.502227
cat_1119.png,cat_1265.png,0.502197
cat_1081.png,cat_1182.png,0.502147
cat_1210.png,cat_1264.png,0.502138
cat_1093.png,cat_112.png,0.502041
cat_121.png,cat_1272.png,0.501992
cat_1040.png,cat_1149.png,0.501947
cat_1147.png,cat_1221.png,0.501856
cat_117.png,cat_1278.png,0.501841
cat_1033.png,cat_1151.png,0.501795
cat_1272.png,cat_1302.png,0.501766
cat_1191.png,cat_1302.png,0.501750
cat_103.png,cat_1034.png,0.501743
cat_1235.png,cat_1274.png,0.501728
cat_1039.png,cat_1095.png,0.501710
cat_105.png,cat_1112.png,0.501698
cat_1274.png,cat_1307.png,0.501679
cat_1175.png,cat_1304.png,0.501655
cat_1081.png,cat_1220.png,0.501631
cat_1050.png,cat_121.png,0.501610
cat_1190.png,cat_1279.png,0.501539
cat_1050.png,cat_1175.png,0.501487
cat_1063.png,cat_1220.png,0.501474
cat_1112.png,cat_1149.png,0.501469
cat_1065.png,cat_1127.png,0.501450
cat_1151.png,cat_1274.png,0.501431
cat_108.png,cat_1152.png,0.501361
cat_1105.png,cat_1274.png,0.501329
cat_1182.png,cat_1199.png,0.501314
cat_1038.png,cat_1274.png,0.501296
cat_1147.png,cat_1271.png,0.501286
cat_1213.png,cat_1235.png,0.501284
cat_1021.png,cat_1272.png,0.501232
